,Unnamed: 0,conversation_id_str,created_at,favorite_count,label,full_text,translated_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,preprocessed_text
3239,3286,1769938518783238243,Tue Mar 19 04:06:41 +0000 2024,0,others,@jokowi Kalau sdh eks Danjen marinir turun gunung..dan para purnawirawan jendral lain nya juga akan turun..pertanda negara dalam bahaya ..apakah anda @prabowo Mau bantah..anda adalah pecatan ..sementara purnawirawan itu..habis masa tugas nya.. https://t.co/6JCCftpQxi,@jokowi If the former Danjen Marine has gone down from the mountain...and the other retired generals will also go down...a sign that the country is in danger...do you @prabowo want to argue...you have been fired...while the retired military officer...has finished his term of service .. https://t.co/6JCCftpQxi,1769938518783238243,,jokowi,in,,0,0,0,https://twitter.com/AccIrwanayah/status/1769938518783238243,1539991395280494598,AccIrwanayah,@USER If the former Danjen Marine has gone down from the mountain..and the other retired generals will also go down..a sign that the country is in danger..do you @USER want to argue..you have been fired..while the retired military officer..has finished his term of service .. HTTPURL
3240,3288,1769931817585676639,Tue Mar 19 04:06:40 +0000 2024,3,others,@omhansss @OnlyFrens @prabowo @gibran_tweet Korlap nyari THR om kek org baru aja ,"@omhansss @OnlyFrens @prabowo @gibran_tweet Korlap is looking for THR, uncle, it's just a new person",1769938515104829827,,omhansss,in,,0,1,1,https://twitter.com/putraesaaa/status/1769938515104829827,1258727521824079872,putraesaaa,"@USER @USER @USER @USER Korlap is looking for THR, uncle, it's just a new person"
3241,3289,1769420782931968178,Tue Mar 19 04:06:32 +0000 2024,1,others,@Papa_Brewook @G0mb4k @Adiprayitno_20 @Andiarief__ @sugenges @IrawanRommi @satriohendri @jansen_jsp @DakotaGeorgy @prabowo Baik.. saya juga tdk menyimpulkan data yg saya baca sbg hasil final.. karena saat itu RC KPU sedang berjalan.. kita nantikan update terbaru dari resmi dari KPU... ,@Papa_Brewook @G0mb4k @Adiprayitno_20 @Andiarief__ @sugenges @IrawanRommi @satriohendri @jansen_jsp @DakotaGeorgy @prabowo OK.. I also didn't conclude the data I read as final results.. because at that time the KPU RC was underway.. we are waiting for the latest update from official from the KPU...,1769938479629427021,,Papa_Brewook,in,,0,0,0,https://twitter.com/Masdjodi1/status/1769938479629427021,1069588063662174209,Masdjodi1,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER OK.. I also didn't conclude the data I read as final results.. because at that time the KPU RC was underway.. we are waiting for the latest update from official from the KPU..
3242,3290,1769643213697282423,Tue Mar 19 04:05:46 +0000 2024,0,disgust,@BANGSAygSUJUD @Gunawan53722139 @jokowi @prabowo Halu... Makin kaya bakal makin banyak import.,"@BANGSAygSUJUD @Gunawan53722139 @jokowi @prabowo Halu... The richer you get, the more imports you get.",1769938286875910158,,BANGSAygSUJUD,in,"Monterado , Indonesia",0,0,0,https://twitter.com/aanmontte/status/1769938286875910158,1689622652,aanmontte,"@USER @USER @USER @USER Halu.. The richer you get, the more imports you get."
3244,3292,1769938154688286798,Tue Mar 19 04:05:14 +0000 2024,36,joy,Selamat datang untuk Wapres Terpilih.... Asikkkk @gibran_tweet @mbienyambay2 @mimih6mei @Lembayung071 #GrandeFratello pagiii kemenangan Prabowo-Gibran #PrabowoSubianto #unggul27provinsi thereal allinpakbowo BuatDEMO VS BuatLEBARAN HilangWAKTU HilangDUIT https://t.co/Ri9aWjSjaM,Welcome to the Elected Vice President.... Asikkkk @gibran_tweet @mbienyambay2 @mimih6mei @Lembayung071 #GrandeFratello morning of Prabowo-Gibran's victory #PrabowoSubianto #unggul27provinsi thereal allinpakbowo CreateDEMO VS CreateLEBARAN Lost TIME Lost DUIT https://t.co/Ri9aWjSjaM,1769938154688286798,https://pbs.twimg.com/ext_tw_video_thumb/1769938111436656640/pu/img/pfWRM75yYcQFyVbV.jpg,,in,,0,19,11,https://twitter.com/EL_Mascotte/status/1769938154688286798,1752360615212167168,EL_Mascotte,Welcome to the Elected Vice President.. Asikk @USER @USER @USER @USER hashtag grande fratello morning of Prabowo-Gibran's victory hashtag prabowo subianto hashtag unggul27provinsi thereal allinpakbowo CreateDEMO VS CreateLEBARAN Lost TIME Lost DUIT HTTPURL
3245,3294,1769938142940045565,Tue Mar 19 04:05:11 +0000 2024,0,others,Update Hasil Rekapitulasi Pilpres 2024 Selasa 19 Maret Anies-Imin Prabowo-Gibran Ganjar-Mahfud https://t.co/zmQwF6icci,2024 Presidential Election Recapitulation Results Update Tuesday 19 March Anies-Imin Prabowo-Gibran Ganjar-Mahfud https://t.co/zmQwF6icci,1769938142940045565,,,in,"Jakarta, Indonesia",0,0,0,https://twitter.com/Bisniscom/status/1769938142940045565,118646322,Bisniscom,2024 Presidential Election Recapitulation Results Update Tuesday 19 March Anies-Imin Prabowo-Gibran Ganjar-Mahfud HTTPURL
3246,3296,1769781888439230873,Tue Mar 19 04:05:07 +0000 2024,2,others,@bengkeldodo @AlmaghribiS @alin_raihani @Alexemeru @ajengcute16__ @AditBandit234 @Ndons_Back @McPepes_AI @are_inismyname @florieliciouss @TerataiVe_02 Alhamdulillaah Saya gak pilih Prabowo gibran,@bengkeldodo @AlmaghribiS @alin_raihani @Alexemeru @ajengcute16__ @AditBandit234 @Ndons_Back @McPepes_AI @are_inismyname @florieliciouss @TerataiVe_02 Thank God I didn't vote for Prabowo Gibran,1769938126041202827,,bengkeldodo,in,,0,2,0,https://twitter.com/NoorPeni/status/1769938126041202827,1298608019182256129,NoorPeni,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Thank God I didn't vote for Prabowo Gibran
3247,3297,1769650574944088257,Tue Mar 19 04:04:56 +0000 2024,0,sadness,@kuatbacacom suara untuk Psi tuh gimana nasibnya? Kemenagan prabowo-gibran pure jadi sad Ending buat Pdip sih menurut gua,"@kuatbacacom what happened to the vote for Psi? Prabowo-Gibran's victory was truly a sad ending for Pdip, in my opinion",1769938079685714009,,kuatbacacom,in,,0,0,0,https://twitter.com/kurniasary78/status/1769938079685714009,1651460125755064327,kurniasary78,"@USER what happened to the vote for Psi? Prabowo-Gibran's victory was truly a sad ending for Pdip, in my opinion"
3248,3298,1769216357772718486,Tue Mar 19 04:04:58 +0000 2024,0,disgust,@Syarman59 Prabowo MENANG GUNG MALU ,@Syarman59 Prabowo WINS GUNG SHAME,1769938087579357578,,Syarman59,in,,0,0,0,https://twitter.com/IceLava6/status/1769938087579357578,1620414085237202944,IceLava6,@USER Prabowo WINS GUNG SHAME
3249,3299,1769938118290120704,Tue Mar 19 04:05:05 +0000 2024,0,others,Yang udah maju dan katanya menang ya dia @prabowo Kalian semua ngapain tag caprea lain?,The one who has advanced and said he won is @prabowo. What are you all doing tagging other capreas?,1769938118290120704,,,in,Indonesia,0,0,0,https://twitter.com/NoiseClicked/status/1769938118290120704,537859796,NoiseClicked,The one who has advanced and said he won is @USER. What are you all doing tagging other capreas?
3250,3300,1769647454167904639,Tue Mar 19 04:04:48 +0000 2024,0,others,@Anggi_sapiens @VeronicaKoman Tapi Prabowo ,@Anggi_sapiens @VeronicaKoman But Prabowo,1769938046047408407,,Anggi_sapiens,in,,0,1,0,https://twitter.com/mfarhantu/status/1769938046047408407,243117220,mfarhantu,@USER @USER But Prabowo
3251,3301,1769937979508920692,Tue Mar 19 04:04:32 +0000 2024,0,others,Update Hasil Rekapitulasi Pilpres 2024 Selasa 19 Maret Anies-Imin Prabowo-Gibran Ganjar-Mahfud https://t.co/hhochpNAHM . ',Update on 2024 Presidential Election Recapitulation Results Tuesday 19 March Anies-Imin Prabowo-Gibran Ganjar-Mahfud https://t.co/hhochpNAHM . ',1769937979508920692,,,in,Jakarta,0,0,0,https://twitter.com/AndhikaAWening/status/1769937979508920692,269247644,AndhikaAWening,Update on 2024 Presidential Election Recapitulation Results Tuesday 19 March Anies-Imin Prabowo-Gibran Ganjar-Mahfud HTTPURL . '
3252,3302,1769393187754582108,Tue Mar 19 04:04:30 +0000 2024,0,others,@Mimacu441279 @PinilihAri @H4T14K4LN4L42 @prabowo @jokowi Iya iya terselah loe aja dah si paling ahli surga panutannya si paling lebih hebat dari tuhan,"@Mimacu441279 @PinilihAri @H4T14K4LN4L42 @prabowo @jokowi Yes, yes, it's up to you, the most expert in heaven, the role model is the one who is greater than God",1769937971103551956,,Mimacu441279,in,,0,2,0,https://twitter.com/Lynxsteria/status/1769937971103551956,1488885081486016514,Lynxsteria,"@USER @USER @USER @USER @USER Yes, yes, it's up to you, the most expert in heaven, the role model is the one who is greater than God"
3253,3303,1769937894943461545,Tue Mar 19 04:04:12 +0000 2024,0,joy,menuju indonesia maju @jokowi @prabowo #indonesiamaju #IndonesiaEmas https://t.co/2GRN20SMvx,towards advanced Indonesia @jokowi @prabowo #indonesiamaju #IndonesiaGold https://t.co/2GRN20SMvx,1769937894943461545,https://pbs.twimg.com/media/GJAU5-Ba0AACCYq.jpg,,in,,0,0,0,https://twitter.com/divogimbalreal/status/1769937894943461545,1644594828410507264,divogimbalreal,towards advanced Indonesia @USER @USER hashtag indonesiamaju hashtag indonesia gold HTTPURL
3254,3304,1769400805713719682,Tue Mar 19 04:03:37 +0000 2024,0,disgust,@H4T14K4LN4L42 @prabowo @jokowi Kalo bukan pendukung(pembenci)pasti selalu cari cara buat Kerusuhan. Masa yg demo aja bisa kehitung berapa manusianya. Lagian cuma orang bodoh yg menganggap perkataan anda benar,"@H4T14K4LN4L42 @prabowo @jokowi If you are not a supporter (hater) you will always look for ways to cause riots. Even during the demonstration, you can count how many people there are. After all, only fools think what you say is true",1769937748365021380,,H4T14K4LN4L42,in,,0,0,0,https://twitter.com/SandriSyahputr1/status/1769937748365021380,1593953440912506880,SandriSyahputr1,"@USER @USER @USER If you are not a supporter (hater) you will always look for ways to cause riots. Even during the demonstration, you can count how many people there are. After all, only fools think what you say is true"
3255,3305,1769937733844431069,Tue Mar 19 04:03:34 +0000 2024,1,others,Kala Golkar Ungkit Peran Besarnya Menangkan Prabowo-Gibran di Pilpres 2024 https://t.co/9pqFq2PZPQ #TempoNasional,When Golkar Reveals Its Big Role in Winning Prabowo-Gibran in the 2024 Presidential Election https://t.co/9pqFq2PZPQ #TempoNasional,1769937733844431069,,,in,Indonesia,1,1,1,https://twitter.com/tempodotco/status/1769937733844431069,18129942,tempodotco,When Golkar Reveals Its Big Role in Winning Prabowo-Gibran in the 2024 Presidential Election HTTPURL hashtag tempo nasional
3256,3306,1769937700382281830,Tue Mar 19 04:03:26 +0000 2024,69,others,Kemenangan Prabowo-Gibran Tunggu Ketok Palu KPU saja ... #PrabowoGibran2024 https://t.co/YMm0BuKd7Z,Prabowo-Gibran Victory Just wait for KPU's hammer to knock... #PrabowoGibran2024 https://t.co/YMm0BuKd7Z,1769937700382281830,https://pbs.twimg.com/amplify_video_thumb/1769936717707108352/img/mID04XL89ndm57XO.jpg,,in,"Kebumen, Indonesia",2,13,18,https://twitter.com/bengkeldodo/status/1769937700382281830,576755999,bengkeldodo,Prabowo-Gibran Victory Just wait for KPU's hammer to knock.. hashtag prabowo gibran2024 HTTPURL
3257,3307,1769533700415410208,Tue Mar 19 04:03:17 +0000 2024,1,others,@DoankWarto Jgn balikan fakta... Yg usung Jokowi itu berawal dari Prabowo spt saat usung Ridwan Kamil Sandiaga Uno dan Abah Anis. PDIP mah cuma ikut2 an. Spt Valentino Rossi dan Honda. Saat Honda merasa Vale tdk ada apa2 nya tanpa Honda. Vale membuktikan dg Yamaha. Sama situasinya.,"@DoankWarto Don't distort the facts... Jokowi's promotion started with Prabowo, like when he promoted Ridwan Kamil Sandiaga Uno and Abah Anis. PDIP is just joining in. Like Valentino Rossi and Honda. When Honda felt that Vale was nothing without Honda. Vale proves it with Yamaha. Same situation.",1769937662054674875,,DoankWarto,in,,0,1,0,https://twitter.com/SuryaBali168/status/1769937662054674875,1564888044574224384,SuryaBali168,"@USER Don't distort the facts.. Jokowi's promotion started with Prabowo, like when he promoted Ridwan Kamil Sandiaga Uno and Abah Anis. PDIP is just joining in. Like Valentino Rossi and Honda. When Honda felt that Vale was nothing without Honda. Vale proves it with Yamaha. Same situation."
3258,3308,1769897518207562136,Tue Mar 19 04:03:16 +0000 2024,0,others,@DavidWijaya82 Putin gagah perkasa mirip prabowo dr militer jg tegas siap usir terorisme yaman,@DavidWijaya82 Putin is as brave as Prabowo from the military and is also firmly ready to eradicate terrorism in Yemen,1769937658934116592,,DavidWijaya82,in,"Jakarta Timur, DKI Jakarta",0,1,0,https://twitter.com/alsangkily/status/1769937658934116592,71448315,alsangkily,@USER Putin is as brave as Prabowo from the military and is also firmly ready to eradicate terrorism in Yemen
3259,3309,1769797869072990325,Tue Mar 19 04:03:14 +0000 2024,1,others,@G0mb4k @prabowo @Papa_Brewook @bang_dasco @DakotaGeorgy @Gerindra @Fahrihamzah @ZUL_Hasan Benar.. Pemilu 2019 Golkar gabung koalisi mendukung Jokowi-Ma'ruf.. sedangkan PAN gabung koalisi mendukung Prabowo-Sandi... ,@G0mb4k @prabowo @Papa_Brewook @bang_dasco @DakotaGeorgy @Gerindra @Fahrihamzah @ZUL_Hasan That's right.. 2019 Election Golkar joined the coalition supporting Jokowi-Ma'ruf.. while PAN joined the coalition supporting Prabowo-Sandi...,1769937650096705867,,G0mb4k,in,,0,0,0,https://twitter.com/Masdjodi1/status/1769937650096705867,1069588063662174209,Masdjodi1,@USER @USER @USER @USER @USER @USER @USER @USER That's right.. 2019 Election Golkar joined the coalition supporting Jokowi-Ma'ruf.. while PAN joined the coalition supporting Prabowo-Sandi..
3260,3310,1769643213697282423,Tue Mar 19 04:02:59 +0000 2024,0,disgust,@BANGSAygSUJUD @jokowi @prabowo Yang kaya mafia tambang rakyat nggak dapat apa apa,@BANGSAygSUJUD @jokowi @prabowo Those who are rich in the people's mining mafia don't get anything,1769937586813092297,,BANGSAygSUJUD,in,,0,0,0,https://twitter.com/AArt9431/status/1769937586813092297,1707297929407643648,AArt9431,@USER @USER @USER Those who are rich in the people's mining mafia don't get anything
3261,3315,1768608059084116392,Tue Mar 19 04:02:30 +0000 2024,0,others,@Smukkelive @proclaro_lover @Chavesz08 @aniesbaswedan Masyarakat mana yg ditolong? Itu mah dimanfaatkan pas mau pilpres. Sblm dan sesdh pemilu mereka akan ttp miskin. Apa anda bs menjamin mereka bs makmur stlh Prabowo menang?,@Smukkelive @proclaro_lover @Chavesz08 @aniesbaswedan Which communities are being helped? This was used during the presidential election. Before and after the election they will still be poor. Can you guarantee that they will prosper after Prabowo wins?,1769937467145421138,,Smukkelive,in,,0,0,0,https://twitter.com/diajengdyan1/status/1769937467145421138,4919953632,diajengdyan1,@USER @USER @USER @USER Which communities are being helped? This was used during the presidential election. Before and after the election they will still be poor. Can you guarantee that they will prosper after Prabowo wins?
3262,3316,1769937360052199910,Tue Mar 19 04:02:05 +0000 2024,0,others,Pilpres sdh selesai Bansos tunggu 5 tahun lagi. Bukan begitu mas @jokowi @prabowo @gibran_tweet? https://t.co/6IzlPI9Awj,"The presidential election is over. Social assistance, wait another 5 years. Isn't that right, bro @jokowi @prabowo @gibran_tweet? https://t.co/6IzlPI9Awj",1769937360052199910,https://pbs.twimg.com/media/GJAUo-AbUAAW-6B.jpg,,in,,0,0,0,https://twitter.com/MS_9NIPAR/status/1769937360052199910,1714864244494409728,MS_9NIPAR,"The presidential election is over. Social assistance, wait another 5 years. Isn't that right, bro @USER @USER @USER? HTTPURL"
3263,3317,1769937339797688731,Tue Mar 19 04:02:00 +0000 2024,1,others,#zonauang #zonajajan #infoloker #lokerwfh info loker parttime part time freelance freelancer pelajar mahsiswa kuliah sekolah wfh iphone netflix disney+ viu joki wts wtb pc konser tiket debat pemilu capres cawapres amin anies imin pragi prabowo gibran ganjar mahfud 11,#zonauang #zonajan #infoloker #lokerwfh info locker part time part time freelance freelancer students college students school wfh iphone netflix disney+ viu joki wts wtb pc concert ticket debate election presidential candidate cawapres amin anies imin pragi prabowo gibran Ganjar Mahfud 11,1769937339797688731,,,in,swifties,0,0,0,https://twitter.com/idolletes/status/1769937339797688731,734741352236220417,idolletes,hashtag zonauang hashtag zonajan hashtag infoloker hashtag lokerwfh info locker part time part time freelance freelancer students college students school wfh iphone netflix disney+ viu joki wts wtb pc concert ticket debate election presidential candidate cawapres amin anies imin pragi prabowo gibran Ganjar Mahfud 11
3264,3318,1769919328198304215,Tue Mar 19 04:01:46 +0000 2024,8,others,@BANGSAygSUJUD @prabowo Jadi ingat pa Harto.. Sesudah pelantikan banjir ucapan selamat dari pimpinan negara2 sahabat.. 2 bulan berikutnya lengser,@BANGSAygSUJUD @prabowo So remember Harto.. After the inauguration there was a flood of congratulations from the leaders of friendly countries.. 2 months later he stepped down,1769937281123856851,,BANGSAygSUJUD,in,,0,1,0,https://twitter.com/PasTIGAma2024/status/1769937281123856851,1748501226646585344,PasTIGAma2024,@USER @USER So remember Harto.. After the inauguration there was a flood of congratulations from the leaders of friendly countries.. 2 months later he stepped down
3265,3319,1769937250920562736,Tue Mar 19 04:01:39 +0000 2024,1,others,Kemenangan Prabowo-Gibran Tunggu Ketok Palu KPU | Garang Menteru AHY Sikat Mafia Tanah https://t.co/DIwkiwTB4V,Prabowo-Gibran Victory Waits for KPU's Hammer Knock | Angry Minister AHY Slashes Land Mafia https://t.co/DIwkiwTB4V,1769937250920562736,https://pbs.twimg.com/amplify_video_thumb/1769936717707108352/img/mID04XL89ndm57XO.jpg,,in,Indonesia,0,0,0,https://twitter.com/merdekadotcom/status/1769937250920562736,456426648,merdekadotcom,Prabowo-Gibran Victory Waits for KPU's Hammer Knock | Angry Minister AHY Slashes Land Mafia HTTPURL
3266,3320,1769937217684647984,Tue Mar 19 04:01:31 +0000 2024,4,others,Hitung-hitung Posisi Jokowi di Pemerintahan Prabowo-Gibran https://t.co/VnOq7OVNjC,Calculating Jokowi's Position in the Prabowo-Gibran Government https://t.co/VnOq7OVNjC,1769937217684647984,,,in,,0,2,1,https://twitter.com/CNNIndonesia/status/1769937217684647984,17128975,CNNIndonesia,Calculating Jokowi's Position in the Prabowo-Gibran Government HTTPURL
3267,3321,1769937182855442507,Tue Mar 19 04:01:22 +0000 2024,139,joy,Ucapan selamat atas Kemenangan Prabowo-Gibran dari Sandi Uno PIlpres sudah usai .. saatnya bngsa ini fokus melanjutkan pekerjaan yang tertunda https://t.co/Nbk3mflcCW,Congratulations on Prabowo-Gibran's victory from Sandi Uno. The presidential election is over.. it's time for this nation to focus on continuing the work that was postponed https://t.co/Nbk3mflcCW,1769937182855442507,https://pbs.twimg.com/ext_tw_video_thumb/1769937157131849728/pu/img/nkBiN-vi8-GZZB46.jpg,,in,"Kebumen, Indonesia",1,39,41,https://twitter.com/bengkeldodo/status/1769937182855442507,576755999,bengkeldodo,Congratulations on Prabowo-Gibran's victory from Sandi Uno. The presidential election is over.. it's time for this nation to focus on continuing the work that was postponed HTTPURL
